Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN19552,1,0,2,2,Meal Plan 1,0,Room_Type 1,163,2018,6,5,Offline,0,0,0,100,0,Canceled
INN21301,2,0,2,1,Meal Plan 1,0,Room_Type 4,71,2018,4,24,Online,0,0,0,112.8,0,Not_Canceled
INN19138,3,0,0,3,Meal Plan 1,0,Room_Type 4,117,2018,7,14,Online,0,0,0,146.7,0,Canceled
INN02492,2,0,2,1,Meal Plan 1,0,Room_Type 4,71,2018,4,24,Online,0,0,0,112.8,0,Not_Canceled
INN06395,2,0,1,2,Meal Plan 1,0,Room_Type 1,284,2018,10,21,Online,0,0,0,74.15,1,Not_Canceled
INN14224,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,12,27,Offline,0,0,0,60,0,Not_Canceled
INN23022,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,1,20,Offline,0,0,0,65.8,0,Not_Canceled
INN04982,2,0,1,2,Meal Plan 1,0,Room_Type 1,4,2018,3,11,Online,0,0,0,109,2,Not_Canceled
INN20779,2,0,0,4,Meal Plan 1,0,Room_Type 1,228,2018,10,5,Online,0,0,0,102.85,1,Canceled
INN08971,2,0,1,3,Meal Plan 1,0,Room_Type 1,196,2018,5,12,Offline,0,0,0,80.75,1,Not_Canceled
INN31280,2,0,1,0,Meal Plan 1,0,Room_Type 1,16,2018,8,1,Online,0,0,0,121,1,Not_Canceled
INN24034,2,0,0,3,Meal Plan 1,0,Room_Type 4,42,2017,11,5,Offline,0,0,0,60,0,Not_Canceled
INN13364,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89,0,Canceled
INN02993,1,0,1,2,Meal Plan 1,0,Room_Type 1,42,2018,4,1,Online,0,0,0,112.5,1,Not_Canceled
INN02651,2,0,1,2,Meal Plan 1,0,Room_Type 1,1,2017,9,14,Offline,0,0,0,90,0,Not_Canceled
INN17107,2,0,0,3,Meal Plan 1,0,Room_Type 1,204,2018,5,5,Offline,0,0,0,100,0,Canceled
INN18622,1,0,0,2,Meal Plan 2,0,Room_Type 4,80,2017,10,9,Offline,0,0,0,108,0,Not_Canceled
INN32793,1,0,0,2,Meal Plan 1,0,Room_Type 4,29,2018,7,6,Corporate,0,0,0,105,0,Not_Canceled
INN33038,1,0,1,0,Not Selected,0,Room_Type 1,3,2018,5,16,Offline,0,0,0,71.2,0,Not_Canceled
INN35143,2,0,1,0,Meal Plan 1,0,Room_Type 1,18,2018,12,11,Offline,0,0,0,80,0,Not_Canceled
INN08665,1,0,1,2,Meal Plan 1,0,Room_Type 1,6,2018,5,23,Online,0,0,0,97.02,1,Not_Canceled
INN05320,2,0,1,1,Meal Plan 1,0,Room_Type 1,275,2018,6,4,Online,0,0,0,62.8,0,Canceled
INN28155,2,0,1,0,Not Selected,0,Room_Type 1,0,2018,3,27,Online,0,0,0,89,0,Not_Canceled
INN16438,2,0,1,2,Meal Plan 1,0,Room_Type 4,50,2017,11,13,Offline,0,0,0,60,0,Not_Canceled
INN14051,2,0,0,4,Meal Plan 1,0,Room_Type 4,88,2018,7,5,Offline,0,0,0,87.3,0,Not_Canceled
INN16953,1,0,0,2,Meal Plan 1,0,Room_Type 1,181,2018,10,11,Offline,0,0,0,120,0,Canceled
INN12455,2,2,2,1,Meal Plan 1,0,Room_Type 6,146,2018,6,12,Online,0,0,0,178.2,3,Not_Canceled
INN28956,2,0,2,3,Not Selected,0,Room_Type 1,55,2018,10,23,Offline,0,0,0,72.25,0,Not_Canceled
INN01074,3,0,2,2,Meal Plan 1,0,Room_Type 4,16,2018,7,16,Online,0,0,0,180.5,0,Canceled
INN07047,2,0,2,2,Not Selected,0,Room_Type 1,228,2018,9,10,Online,0,0,0,90.1,1,Not_Canceled
INN30855,2,0,0,2,Meal Plan 1,0,Room_Type 1,7,2018,6,30,Online,0,0,0,151,1,Not_Canceled
INN23330,2,0,2,1,Meal Plan 1,1,Room_Type 1,193,2018,9,10,Online,0,0,0,106.71,2,Canceled
INN09361,2,0,2,4,Meal Plan 1,0,Room_Type 1,34,2018,1,31,Offline,0,0,0,50.33,0,Not_Canceled
INN23422,2,0,1,1,Meal Plan 1,0,Room_Type 4,72,2018,4,23,Online,0,0,0,118.8,1,Not_Canceled
INN23442,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,Offline,0,0,0,100,0,Canceled
INN24202,1,1,1,3,Meal Plan 1,0,Room_Type 1,83,2018,8,1,Online,0,0,0,167.1,1,Not_Canceled
INN31194,2,0,0,2,Meal Plan 1,0,Room_Type 1,59,2018,11,17,Offline,0,0,0,75,0,Not_Canceled
INN12649,3,0,0,2,Meal Plan 1,0,Room_Type 4,47,2018,6,22,Online,0,0,0,134.1,0,Canceled
INN24049,3,0,0,2,Meal Plan 1,0,Room_Type 7,3,2018,4,7,Online,0,0,0,185.57,0,Not_Canceled
INN12678,2,0,0,2,Not Selected,0,Room_Type 1,64,2018,10,25,Online,0,0,0,80.1,0,Not_Canceled
INN05016,2,0,1,1,Meal Plan 2,0,Room_Type 5,96,2017,9,28,Online,0,0,0,138,0,Canceled
INN08229,2,0,0,4,Meal Plan 1,0,Room_Type 1,323,2018,5,17,Offline,0,0,0,70,0,Canceled
INN28032,2,2,0,2,Meal Plan 2,0,Room_Type 6,80,2018,11,11,Online,0,0,0,207.9,1,Not_Canceled
INN23671,2,0,0,1,Meal Plan 1,0,Room_Type 2,38,2018,2,13,Online,0,0,0,69.52,0,Not_Canceled
INN22162,2,0,1,2,Meal Plan 1,0,Room_Type 1,50,2018,12,2,Online,0,0,0,93.6,2,Not_Canceled
INN25868,1,0,1,0,Meal Plan 1,0,Room_Type 1,12,2017,10,4,Offline,0,0,0,72,0,Not_Canceled
INN03054,2,0,1,1,Meal Plan 1,1,Room_Type 4,130,2018,5,28,Online,0,0,0,134.1,1,Not_Canceled
INN35207,2,0,2,2,Meal Plan 2,0,Room_Type 1,75,2018,12,24,Online,0,0,0,120.7,2,Not_Canceled
INN27485,2,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,96,0,Not_Canceled
INN31354,2,0,0,2,Meal Plan 1,0,Room_Type 4,43,2018,4,21,Offline,0,0,0,96.3,0,Not_Canceled
INN11471,2,0,0,3,Meal Plan 2,0,Room_Type 1,36,2017,10,13,Offline,0,0,0,112,0,Not_Canceled
INN02688,2,0,2,5,Meal Plan 1,0,Room_Type 1,23,2018,10,7,Offline,0,0,0,94,0,Not_Canceled
INN01085,2,0,1,2,Meal Plan 1,0,Room_Type 1,54,2018,11,11,Online,0,0,0,96,1,Canceled
INN33465,2,0,0,3,Not Selected,0,Room_Type 1,9,2018,2,4,Online,0,0,0,79,0,Canceled
INN36057,2,0,0,1,Meal Plan 1,1,Room_Type 1,95,2018,6,4,Online,0,0,0,106.71,1,Not_Canceled
INN13749,2,0,1,3,Meal Plan 1,0,Room_Type 4,109,2018,8,11,Online,0,0,0,131.4,3,Not_Canceled
INN34759,1,0,2,3,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,75,0,Not_Canceled
INN27668,2,0,1,2,Meal Plan 1,0,Room_Type 1,59,2018,7,1,Offline,0,0,0,85,0,Not_Canceled
INN32761,2,0,1,1,Not Selected,0,Room_Type 1,89,2018,7,11,Online,0,0,0,72.42,1,Not_Canceled
INN02215,2,0,2,2,Meal Plan 1,0,Room_Type 1,121,2018,9,24,Online,0,0,0,129.6,1,Not_Canceled
INN31325,2,0,1,2,Meal Plan 1,0,Room_Type 1,50,2018,11,18,Online,0,0,0,93.6,2,Not_Canceled
INN11991,3,0,0,3,Meal Plan 1,0,Room_Type 4,65,2018,7,21,Online,0,0,0,143.7,2,Not_Canceled
INN11100,2,0,1,2,Meal Plan 1,0,Room_Type 1,73,2017,11,27,Online,0,0,0,79.2,2,Not_Canceled
INN35400,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled
INN27032,2,0,0,3,Meal Plan 1,0,Room_Type 1,157,2018,8,10,Online,0,0,0,114.3,2,Canceled
INN10589,1,2,1,4,Meal Plan 1,0,Room_Type 6,88,2018,5,16,Online,0,0,0,187.85,1,Canceled
INN30547,1,0,1,1,Meal Plan 1,0,Room_Type 1,5,2017,10,19,Online,0,0,0,120,1,Not_Canceled
INN21472,1,0,1,2,Meal Plan 1,0,Room_Type 5,206,2018,9,19,Corporate,0,0,0,106,0,Canceled
INN19050,2,0,1,1,Meal Plan 1,0,Room_Type 1,35,2017,10,26,Offline,0,0,0,76.5,1,Not_Canceled
INN02415,2,0,1,4,Not Selected,0,Room_Type 1,62,2018,3,7,Online,0,0,0,72.75,0,Canceled
INN30238,1,0,0,1,Meal Plan 1,0,Room_Type 1,10,2018,2,4,Corporate,1,0,2,66,0,Not_Canceled
INN10498,3,0,1,4,Meal Plan 1,0,Room_Type 4,122,2018,6,13,Online,0,0,0,150.45,2,Not_Canceled
INN29748,2,0,1,2,Meal Plan 1,0,Room_Type 1,31,2018,9,16,Offline,0,0,0,75,0,Canceled
INN34948,2,0,0,1,Not Selected,0,Room_Type 1,3,2017,10,22,Online,0,0,0,87.78,0,Not_Canceled
INN02208,2,0,0,5,Meal Plan 2,0,Room_Type 1,230,2018,9,6,Online,0,0,0,137,0,Canceled
INN30301,2,0,1,4,Not Selected,0,Room_Type 1,69,2018,10,31,Online,0,0,0,79.38,2,Canceled
INN36119,2,0,0,4,Meal Plan 1,0,Room_Type 1,47,2017,10,20,Online,0,0,0,94.5,2,Not_Canceled
INN24313,1,0,0,2,Meal Plan 2,0,Room_Type 1,56,2017,9,17,Offline,0,0,0,58,0,Not_Canceled
INN09660,2,0,2,1,Meal Plan 1,0,Room_Type 1,221,2017,10,17,Offline,0,0,0,65,0,Not_Canceled
INN20300,2,2,1,0,Meal Plan 1,0,Room_Type 6,34,2018,8,21,Online,0,0,0,207.9,1,Not_Canceled
INN27198,2,0,1,1,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,65,1,Not_Canceled
INN18185,2,0,0,2,Meal Plan 1,0,Room_Type 1,4,2017,8,27,Online,0,0,0,79,2,Not_Canceled
INN04567,3,0,0,3,Meal Plan 1,0,Room_Type 4,122,2018,5,12,Online,0,0,0,153,2,Not_Canceled
INN26966,2,0,2,0,Meal Plan 1,0,Room_Type 4,16,2018,2,28,Online,0,0,0,106,0,Canceled
INN33835,1,0,0,3,Meal Plan 1,0,Room_Type 1,148,2018,6,2,Online,0,0,0,100.8,0,Not_Canceled
INN34617,2,0,0,4,Meal Plan 1,0,Room_Type 1,175,2018,8,31,Online,0,0,0,112.63,0,Canceled
INN09722,2,0,0,1,Meal Plan 1,0,Room_Type 1,92,2018,11,11,Offline,0,0,0,90,0,Not_Canceled
INN33557,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120,0,Not_Canceled
INN15172,2,0,1,1,Meal Plan 1,1,Room_Type 2,37,2018,2,6,Online,0,0,0,81.55,1,Not_Canceled
INN29091,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,11,16,Corporate,0,0,0,75,0,Not_Canceled
INN13259,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89,0,Canceled
INN08892,2,0,1,3,Meal Plan 1,0,Room_Type 1,42,2018,4,21,Online,0,0,0,103.84,1,Not_Canceled
INN32367,2,0,2,2,Meal Plan 1,0,Room_Type 4,82,2018,10,9,Offline,0,0,0,99.96,0,Not_Canceled
INN21628,2,0,1,3,Meal Plan 1,0,Room_Type 1,113,2018,4,25,Online,0,0,0,100.75,1,Not_Canceled
INN12869,2,1,0,3,Meal Plan 1,0,Room_Type 1,92,2017,8,6,Offline,0,0,0,76.08,2,Not_Canceled
INN21060,2,0,1,1,Not Selected,0,Room_Type 1,130,2018,5,30,Online,0,0,0,116.1,1,Not_Canceled
INN27705,2,0,2,2,Meal Plan 1,0,Room_Type 4,14,2018,12,3,Online,0,0,0,98.39,0,Not_Canceled
INN11423,1,0,0,2,Meal Plan 1,0,Room_Type 1,85,2018,4,1,Online,0,0,0,81.9,0,Not_Canceled
INN29359,2,0,0,1,Not Selected,0,Room_Type 1,31,2018,3,17,Online,0,0,0,71.1,1,Not_Canceled
INN02145,2,0,2,1,Meal Plan 1,0,Room_Type 1,6,2017,10,10,Offline,0,0,0,65,0,Not_Canceled
INN25183,2,0,0,2,Meal Plan 1,0,Room_Type 4,18,2018,9,15,Online,0,0,0,174,0,Canceled
INN35384,1,0,0,3,Meal Plan 1,0,Room_Type 1,133,2018,6,9,Online,0,0,0,121.5,1,Not_Canceled
INN29519,2,1,1,1,Not Selected,0,Room_Type 1,56,2018,8,6,Online,0,0,0,125.1,1,Not_Canceled
INN11814,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,115,1,Canceled
INN08684,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,2017,10,30,Offline,0,0,0,65,0,Canceled
INN04055,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,9,22,Complementary,1,0,2,0,0,Not_Canceled
INN00465,2,0,1,3,Meal Plan 2,1,Room_Type 1,28,2018,4,11,Online,0,0,0,156.25,2,Not_Canceled
INN24698,2,0,0,3,Meal Plan 1,0,Room_Type 1,103,2018,5,4,Offline,0,0,0,80,0,Not_Canceled
INN04216,1,0,1,0,Not Selected,0,Room_Type 1,32,2018,9,25,Online,0,0,0,99,2,Not_Canceled
INN12089,2,0,2,0,Not Selected,0,Room_Type 1,20,2018,9,11,Online,0,0,0,89,2,Not_Canceled
INN04639,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Online,0,0,0,130,0,Canceled
INN26735,2,0,0,2,Meal Plan 1,0,Room_Type 1,57,2018,9,21,Offline,0,0,0,101.52,0,Not_Canceled
INN15619,2,0,0,1,Not Selected,0,Room_Type 1,19,2018,1,21,Online,0,0,0,77,1,Not_Canceled
INN20610,1,0,0,3,Meal Plan 1,0,Room_Type 1,12,2017,8,5,Complementary,0,0,0,0,0,Not_Canceled
INN19527,2,0,0,2,Meal Plan 1,0,Room_Type 4,28,2017,10,27,Online,0,0,0,136,1,Not_Canceled
INN14600,2,0,0,1,Meal Plan 1,0,Room_Type 1,44,2018,7,8,Corporate,0,0,0,75,0,Not_Canceled
INN27474,2,0,1,2,Not Selected,0,Room_Type 1,83,2018,6,27,Online,0,0,0,74.1,0,Not_Canceled
INN04349,1,0,0,1,Meal Plan 2,0,Room_Type 1,221,2018,8,12,Offline,0,0,0,73,0,Not_Canceled
INN30490,1,0,2,0,Meal Plan 1,0,Room_Type 1,13,2018,6,26,Online,0,0,0,125,1,Canceled
INN28591,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2017,10,21,Online,0,0,0,0,0,Not_Canceled
INN12264,2,0,0,4,Meal Plan 1,0,Room_Type 1,0,2017,8,5,Online,0,0,0,90,1,Not_Canceled
INN34556,2,0,0,2,Meal Plan 1,0,Room_Type 4,85,2018,5,26,Online,0,0,0,140.4,0,Canceled
INN24659,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2017,10,21,Online,0,0,0,0,0,Not_Canceled
INN01303,3,0,0,3,Meal Plan 1,0,Room_Type 4,237,2018,10,13,Online,0,0,0,147.3,0,Canceled
INN13615,2,0,1,1,Meal Plan 1,0,Room_Type 1,128,2018,11,26,Online,0,0,0,90,1,Canceled
INN25397,2,0,1,1,Meal Plan 1,0,Room_Type 1,275,2018,6,4,Offline,0,0,0,62.8,0,Canceled
INN29123,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130,0,Canceled
INN23362,1,0,0,3,Meal Plan 1,0,Room_Type 1,57,2018,7,20,Corporate,1,0,2,40,1,Not_Canceled
INN10993,2,0,0,4,Meal Plan 1,0,Room_Type 2,53,2018,11,29,Online,0,0,0,77.86,2,Not_Canceled
INN10170,2,0,0,1,Meal Plan 1,0,Room_Type 1,80,2018,1,7,Online,0,0,0,87.32,0,Not_Canceled
INN03132,2,0,1,3,Meal Plan 1,0,Room_Type 1,5,2018,8,29,Online,0,0,0,139,1,Not_Canceled
INN00995,2,0,1,1,Meal Plan 1,0,Room_Type 1,58,2018,10,31,Online,0,0,0,102.15,1,Not_Canceled
INN01488,1,0,0,2,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,81,0,Not_Canceled
INN06270,2,0,0,1,Not Selected,0,Room_Type 1,15,2018,6,23,Online,0,0,0,89,1,Canceled
INN09798,3,0,0,4,Meal Plan 1,0,Room_Type 4,199,2018,12,28,Online,0,0,0,120.7,1,Canceled
INN27084,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75,0,Canceled
INN17003,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
INN02518,2,0,2,4,Meal Plan 1,0,Room_Type 1,46,2018,3,18,Online,0,0,0,63.58,0,Canceled
INN08403,2,2,0,1,Meal Plan 1,0,Room_Type 6,1,2018,12,1,Online,0,0,0,174,0,Not_Canceled
INN01232,2,0,0,3,Meal Plan 2,0,Room_Type 4,2,2018,11,17,Online,0,0,0,159,1,Canceled
INN19227,2,0,0,3,Meal Plan 1,0,Room_Type 1,8,2018,6,30,Online,0,0,0,110.46,1,Not_Canceled
INN19653,2,1,1,3,Meal Plan 1,0,Room_Type 1,93,2018,7,14,Online,0,0,0,109.35,0,Canceled
INN17000,2,0,2,0,Meal Plan 1,0,Room_Type 1,212,2018,6,19,Online,0,0,0,81.77,0,Canceled
INN19760,2,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,Offline,1,1,0,90,0,Not_Canceled
INN21803,2,1,0,1,Meal Plan 1,0,Room_Type 1,16,2018,11,19,Online,0,0,0,125,2,Not_Canceled
INN32741,2,0,0,3,Not Selected,0,Room_Type 1,13,2018,6,29,Online,0,0,0,132.33,1,Not_Canceled
INN09243,2,2,1,2,Meal Plan 1,0,Room_Type 7,66,2018,10,24,Online,0,0,0,184.52,1,Not_Canceled
INN33275,1,0,1,2,Meal Plan 1,0,Room_Type 1,1,2018,6,17,Offline,0,0,0,70,0,Not_Canceled
INN10698,2,0,1,3,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,65,1,Not_Canceled
INN17046,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,2018,10,10,Offline,0,0,0,120,0,Canceled
INN27033,2,0,0,3,Meal Plan 1,0,Room_Type 1,43,2018,7,19,Online,0,0,0,123.9,0,Canceled
INN15059,3,0,2,1,Meal Plan 1,1,Room_Type 1,2,2018,3,27,Offline,0,0,0,100.47,1,Not_Canceled
INN17342,1,0,0,1,Meal Plan 1,0,Room_Type 4,2,2018,12,14,Online,0,0,0,106,2,Not_Canceled
INN05187,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100,0,Not_Canceled
INN35539,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,9,29,Online,0,0,0,170,0,Not_Canceled
INN06017,3,0,2,3,Meal Plan 1,0,Room_Type 4,23,2018,4,10,Online,0,0,0,146.2,3,Not_Canceled
INN15031,2,0,2,3,Not Selected,0,Room_Type 1,341,2018,12,29,Online,0,0,0,71.91,2,Canceled
INN04715,2,0,0,3,Not Selected,0,Room_Type 1,5,2018,10,18,Online,0,0,0,112,0,Not_Canceled
INN18512,2,0,0,4,Not Selected,0,Room_Type 1,179,2018,10,26,Online,0,0,0,80.1,1,Not_Canceled
INN24772,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,6,14,Online,0,0,0,101,2,Not_Canceled
INN33922,1,0,0,1,Meal Plan 1,0,Room_Type 1,182,2018,10,12,Offline,0,0,0,120,0,Canceled
INN25484,1,0,0,1,Meal Plan 1,0,Room_Type 1,45,2017,10,20,Online,0,0,0,94.5,2,Not_Canceled
INN29241,2,0,0,1,Meal Plan 1,0,Room_Type 1,42,2017,9,24,Offline,0,0,0,85,1,Not_Canceled
INN03475,2,0,1,3,Meal Plan 1,0,Room_Type 1,245,2018,12,29,Online,0,0,0,145.8,1,Not_Canceled
INN24679,2,1,2,5,Meal Plan 1,0,Room_Type 1,260,2018,10,22,Online,0,0,0,108.68,3,Not_Canceled
INN11527,2,0,2,5,Meal Plan 1,0,Room_Type 4,5,2018,3,26,Online,0,0,0,146,0,Canceled
INN02281,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Online,0,0,0,110,0,Canceled
INN26132,2,0,0,2,Meal Plan 1,0,Room_Type 4,195,2018,8,30,Online,0,0,0,109.8,0,Canceled
INN13376,2,0,1,2,Meal Plan 2,0,Room_Type 1,19,2018,12,12,Offline,0,0,0,98,0,Not_Canceled
INN25920,2,0,2,0,Meal Plan 2,0,Room_Type 1,12,2017,10,4,Offline,0,0,0,107,0,Not_Canceled
INN02629,2,0,1,1,Meal Plan 2,0,Room_Type 1,3,2018,5,21,Offline,0,0,0,112,1,Not_Canceled
INN00479,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,Offline,0,0,0,100,0,Not_Canceled
INN00492,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105,0,Not_Canceled
INN18421,2,0,2,2,Meal Plan 1,0,Room_Type 1,9,2018,12,3,Online,0,0,0,89.89,0,Not_Canceled
INN11921,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115,0,Canceled
INN04612,2,1,0,3,Meal Plan 1,0,Room_Type 1,18,2018,6,30,Online,0,0,0,169,1,Not_Canceled
INN24574,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Offline,0,0,0,130,0,Canceled
INN04305,1,0,2,4,Meal Plan 1,0,Room_Type 4,45,2018,4,10,Online,0,0,0,113.62,0,Canceled
INN15049,2,0,0,3,Meal Plan 1,0,Room_Type 1,222,2018,8,31,Online,0,0,0,96.3,1,Canceled
INN34903,2,0,0,2,Not Selected,0,Room_Type 1,15,2018,2,12,Online,0,0,0,79,0,Canceled
INN05759,1,0,2,1,Meal Plan 1,0,Room_Type 1,9,2018,2,21,Online,0,0,0,85,0,Canceled
INN11341,1,0,0,1,Meal Plan 1,0,Room_Type 1,75,2017,12,9,Corporate,0,0,0,65,0,Not_Canceled
INN32249,1,0,1,2,Meal Plan 1,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,76.67,0,Not_Canceled
INN20265,2,0,1,0,Meal Plan 1,0,Room_Type 4,6,2018,2,21,Online,0,0,0,108,1,Not_Canceled
INN35185,2,0,0,2,Not Selected,0,Room_Type 1,17,2018,12,29,Online,0,0,0,120,1,Not_Canceled
INN25675,2,0,2,1,Meal Plan 1,0,Room_Type 1,75,2018,4,24,Offline,0,0,0,75,0,Not_Canceled
INN10457,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,11,3,Offline,0,0,0,75,0,Not_Canceled
INN01773,2,0,1,3,Meal Plan 1,0,Room_Type 4,5,2018,6,20,Online,0,0,0,143.5,1,Canceled
INN33463,2,0,1,3,Meal Plan 1,0,Room_Type 1,16,2018,5,30,Online,0,0,0,100.73,1,Not_Canceled
INN32483,3,0,1,1,Meal Plan 1,0,Room_Type 4,46,2018,6,20,Online,0,0,0,134.1,1,Not_Canceled
INN08827,2,1,0,1,Meal Plan 2,1,Room_Type 1,14,2018,3,24,Online,0,0,0,215.5,2,Not_Canceled
INN06000,1,0,0,1,Meal Plan 1,0,Room_Type 1,9,2018,12,16,Online,0,0,0,86,0,Not_Canceled
INN34543,2,0,2,6,Meal Plan 1,0,Room_Type 1,153,2018,6,7,Online,0,0,0,111.78,0,Canceled
INN12505,2,1,1,1,Meal Plan 1,0,Room_Type 1,35,2018,9,26,Online,0,0,0,133.2,1,Canceled
INN27891,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,72.75,0,Not_Canceled
INN30390,2,0,0,3,Meal Plan 1,0,Room_Type 4,97,2017,9,17,Online,0,0,0,102,0,Canceled
INN10568,2,0,2,2,Meal Plan 1,0,Room_Type 1,3,2018,3,27,Offline,0,0,0,55,0,Not_Canceled
INN26098,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105,0,Not_Canceled
INN24067,2,0,0,2,Not Selected,1,Room_Type 1,10,2017,8,20,Online,0,0,0,90,2,Not_Canceled
INN34638,2,0,1,2,Meal Plan 1,0,Room_Type 1,159,2018,9,19,Offline,0,0,0,144,0,Canceled
INN15329,2,0,2,2,Meal Plan 1,0,Room_Type 1,91,2018,9,3,Online,0,0,0,135.9,1,Not_Canceled
INN26570,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,2017,8,29,Online,0,0,0,90,1,Not_Canceled
INN25555,2,0,1,3,Meal Plan 1,0,Room_Type 4,102,2018,5,5,Online,0,0,0,132.6,1,Not_Canceled
INN32802,2,0,2,2,Not Selected,0,Room_Type 1,87,2018,4,3,Online,0,0,0,72.25,0,Canceled
INN10093,2,1,0,1,Meal Plan 1,0,Room_Type 1,1,2018,3,24,Online,0,0,0,159,2,Not_Canceled
INN24336,2,0,1,1,Not Selected,0,Room_Type 1,4,2018,1,16,Online,0,0,0,59.75,1,Not_Canceled
INN28135,1,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,90,0,Not_Canceled
INN30613,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,3,2,Online,0,0,0,86,0,Not_Canceled
INN13443,2,0,0,1,Meal Plan 1,0,Room_Type 4,27,2017,9,24,Online,0,0,0,107.03,1,Not_Canceled
INN32286,2,1,0,1,Meal Plan 1,0,Room_Type 1,70,2018,7,7,Online,0,0,0,134.1,0,Canceled
INN35232,2,0,0,1,Meal Plan 2,1,Room_Type 1,37,2018,3,18,Online,0,0,0,125.1,1,Not_Canceled
INN30919,2,0,2,3,Meal Plan 1,0,Room_Type 4,20,2017,9,20,Online,0,0,0,118.15,1,Not_Canceled
INN00214,3,0,2,1,Meal Plan 1,0,Room_Type 1,195,2018,8,13,Online,0,0,0,106.03,1,Canceled
INN02069,2,0,1,3,Meal Plan 1,0,Room_Type 1,164,2018,5,2,Online,0,0,0,99.45,0,Canceled
INN32778,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2018,10,6,Offline,0,0,0,125,0,Not_Canceled
INN32070,1,0,5,15,Not Selected,0,Room_Type 1,90,2017,7,7,Online,0,0,0,48.6,0,Canceled
INN00563,3,0,2,5,Meal Plan 1,0,Room_Type 4,184,2018,8,3,Online,0,0,0,130.05,3,Not_Canceled
INN35359,1,0,0,2,Not Selected,0,Room_Type 1,29,2018,9,1,Online,0,0,0,104.5,2,Not_Canceled
INN02923,2,0,2,3,Meal Plan 1,1,Room_Type 1,207,2017,8,21,Online,0,0,0,76.5,2,Not_Canceled
INN01088,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,7,5,Online,0,0,0,104.72,1,Not_Canceled
INN09679,2,0,2,3,Meal Plan 1,0,Room_Type 1,171,2018,8,11,Offline,0,0,0,72.25,2,Not_Canceled
INN11847,2,1,0,4,Meal Plan 1,0,Room_Type 1,106,2018,7,13,Offline,0,0,0,84.58,2,Not_Canceled
